"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2017S004258    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0501B0501B","Dissabte","2017",5,"Maig","13","13","No determinada","Matí","429641.98 ","4581631.12","2.15742662932905","41.3812840639166"
"2017S006117    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",114000,"Espanya","0009 0009","Dijous","2017",7,"Juliol","13","13","No determinada","Matí","428974.33 ","4580977.98","2.14951929526707","41.3753427412843"
"2017S004116    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0521 0521","Dimarts","2017",5,"Maig","9","12","No respectar distàncies","Matí","429737.74 ","4581724.85","2.15856087805054","41.3821366352908"
"2017S004606    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0118 0118","Dijous","2017",5,"Maig","25","08","Desobeir semàfor","Matí","428499.73 ","4582666.13","2.14364505050962","41.3905052357902"
"2017S003671    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0403 0403","Dimarts","2017",4,"Abril","25","09","No determinada","Matí","429165.19 ","4581164.97","2.15177957232199","41.3770437354376"
"2017S007312    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",289105,"Rosselló","0039 0039","Divendres","2017",9,"Setembre","1","08","No respectar distàncies","Matí","428596.76 ","4581934.59","2.14489182146370","41.3839251489021"
"2017S008689    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0160 0160","Divendres","2017",10,"Octubre","20","20","Avançament defectuós/improcedent","Tarda","428690.81 ","4581838.58","2.14602784991670","41.3830687701260"
"2017S003711    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0060 0060","Dimecres","2017",4,"Abril","26","08","Altres","Matí","429616.57 ","4582791.37","2.15698785540164","41.3917318225718"
"2017S006119    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0141 0141","Dijous","2017",7,"Juliol","13","19","Altres","Tarda","428735.02 ","4581779.15","2.14656353462265","41.3825374258782"
"2017S002118    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",110803,"Entença","0143 0143","Dijous","2017",3,"Març","16","14","Desobeir semàfor","Tarda","429069.9  ","4582025.34","2.15053935103070","41.3847843933469"
"2017S002273    ",2,"Eixample",10,"Sant Antoni",329902,"Tamarit","0168 0168","Dimarts","2017",3,"Març","21","16","Gir indegut o sense precaució","Tarda","429350.42 ","4581738.12","2.15392758608207","41.3822222056865"
"2017S001088    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",245802,"París","0111 0111","Dijous","2017",2,"Febrer","9","09","Desobeir semàfor","Matí","429257.37 ","4581833.72","2.15280368141510","41.3830750589910"
"2017S001196    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell","0253 0253","Dilluns","2017",2,"Febrer","13","15","No respectar distàncies","Tarda","429193.93 ","4581757.35","2.15205395944807","41.3823816347036"
"2017S005180    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",100800,"Diputació","0119 0121","Dimarts","2017",6,"Juny","6","16","Canvi de carril sense precaució","Tarda","429576.42 ","4581757.89","2.15662789809696","41.3824200988732"
"2017S009673    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0093 0093","Dimarts","2017",11,"Novembre","21","21","No respectat pas de vianants","Tarda","429541.26 ","4581925.8 ","2.15618789521840","41.3839293274237"
"2017S005413    ",2,"Eixample",10,"Sant Antoni",308709,"Sant Pau","0059 0059","Dimarts","2017",6,"Juny","20","19","Altres","Tarda","430216.19 ","4581236.02","2.16433874390278","41.3777755721614"
"2017S003814    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0282 0284","Dissabte","2017",4,"Abril","29","12","Altres","Matí","428696.68 ","4582788.67","2.14598612315138","41.3916264075288"
"2017S001235    ",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló","0319 0319","Dimarts","2017",2,"Febrer","14","17","Gir indegut o sense precaució","Tarda","429830.93 ","4582396.05","2.15959748203641","41.3881900543947"
"2017S008641    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0237 0239","Dijous","2017",10,"Octubre","19","21","Gir indegut o sense precaució","Tarda","428792.93 ","4582690.14","2.14714888172230","41.3907475184512"
"2017S008641    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0237 0239","Dijous","2017",10,"Octubre","19","21","Avançament defectuós/improcedent","Tarda","428792.93 ","4582690.14","2.14714888172230","41.3907475184512"
"2017S002144    ",2,"Eixample",10,"Sant Antoni",361406,"Viladomat","0009 0009","Divendres","2017",3,"Març","17","09","Manca d'atenció a la conducció","Matí","429290.9  ","4583006.19","2.15306767576822","41.3936380396193"
"2017S006122    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0209 0209","Dijous","2017",7,"Juliol","13","20","Gir indegut o sense precaució","Tarda","429069.9  ","4582025.34","2.15053935103070","41.3847843933469"
"2017S000065    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat","0209 0209","Dimarts","2017",1,"Gener","3","19","Manca precaució incorporació circulació","Tarda","429161.14 ","4581740.42","2.15166382196505","41.3822262630054"
"2017S001855    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",54509,"Calàbria","0251 0251","Dilluns","2017",3,"Març","6","23","Manca d'atenció a la conducció","Nit","429198.85 ","4583058.14","2.15196062927217","41.3940978291092"
"2017S003037    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0288 0288","Diumenge","2017",4,"Abril","2","14","No respectar distàncies","Tarda","430381.58 ","4583296.62","2.16607941249252","41.3963490864892"
"2017S009557    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",268003,"Provença","0137 0137","Divendres","2017",11,"Novembre","17","15","Manca precaució efectuar marxa enrera","Tarda","429263.55 ","4582400.41","2.15281136368644","41.3881795850755"
"2017S000326    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0178 0178","Divendres","2017",1,"Gener","13","15","Altres","Tarda","429063.72 ","4581457.86","2.15053193494543","41.3796727505640"
"2017S000769    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0058 0058","Diumenge","2017",1,"Gener","29","13","Manca d'atenció a la conducció","Matí","429242.19 ","4581617.52","2.15264741747990","41.3811264826456"
"2017S005467    ",2,"Eixample",10,"Sant Antoni",349706,"Comte d'Urgell","0012 0012","Dijous","2017",6,"Juny","22","15","Avançament defectuós/improcedent","Tarda","430029.45 ","4581426.92","2.16208371051567","41.3794787183854"
"2017S007754    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0187 0189","Dimarts","2017",9,"Setembre","19","14","Manca d'atenció a la conducció","Tarda","430157.47 ","4581941.94","2.16355515835503","41.3841284748707"
"2017S001452    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0187 0189","Dimarts","2017",2,"Febrer","21","15","Desobeir semàfor","Tarda","428769.74 ","4581177.12","2.14704955494737","41.3771182285107"
"2017S004280    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",363809,"Villarroel","0253 0253","Dissabte","2017",5,"Maig","13","22","Avançament defectuós/improcedent","Nit","428862.14 ","4582827.45","2.14796049170072","41.3919903493090"
"2017S001212    ",2,"Eixample",7,"la Dreta de l'Eixample",350308,"València","0305 0305","Dilluns","2017",2,"Febrer","13","22","No respectat pas de vianants","Nit","430022.75 ","4582583.06","2.16186994362451","41.3898911172027"
"2017S005181    ",2,"Eixample",7,"la Dreta de l'Eixample",350308,"València","0321 0321","Dimarts","2017",6,"Juny","13","16","Gir indegut o sense precaució","Tarda","430595.65 ","4583334.94","2.16863552574171","41.3967127431526"
"2017S005134    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0297 0297","Dilluns","2017",6,"Juny","12","09","No respectar distàncies","Matí","430498.67 ","4583050.27","2.16750823495949","41.3941404294405"
"2017S004514    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0301 0301","Dilluns","2017",5,"Maig","22","10","Canvi de carril sense precaució","Matí","430538.47 ","4583112.06","2.16797717626095","41.3947003937123"
"2017S003783    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0196 0196","Divendres","2017",4,"Abril","28","13","Canvi de carril sense precaució","Matí","429125.9  ","4582373.16","2.15116832432187","41.3879220267352"
"2017S000491    ",2,"Eixample",7,"la Dreta de l'Eixample",31300,"Bailèn","0169 0169","Dimecres","2017",1,"Gener","18","17","Canvi de carril sense precaució","Tarda","429806.42 ","4582788.28","2.15925885967652","41.3917205981474"
"2017S000228    ",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló","0295 0295","Dimarts","2017",1,"Gener","10","14","Desobeir altres senyals","Tarda","429735.29 ","4582301.52","2.15846464370575","41.3873302981637"
"2017S001892    ",2,"Eixample",7,"la Dreta de l'Eixample",289105,"Rosselló","0299 0299","Dimecres","2017",3,"Març","8","10","Canvi de carril sense precaució","Matí","429817.08 ","4582360.79","2.15943593075733","41.3878712699068"
"2017S008141    ",2,"Eixample",7,"la Dreta de l'Eixample",18505,"Aragó","0319 0319","Dimarts","2017",10,"Octubre","3","08","Gir indegut o sense precaució","Matí","430689.87 ","4583237.73","2.16977364270665","41.3958453376368"
"2017S007178    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0222 0222","Divendres","2017",8,"Agost","25","17","Desobeir semàfor","Tarda","428979.42 ","4582501.01","2.14940149665926","41.3890605953364"
"2017S009796    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",144601,"Diagonal","0471 0473","Divendres","2017",11,"Novembre","24","19","Manca d'atenció a la conducció","Tarda","428672.24 ","4582917.79","2.14567859737689","41.3927871745720"
"2017S009440    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",144601,"Diagonal","0471 0473","Dimarts","2017",11,"Novembre","14","18","No respectar distàncies","Tarda","428717.29 ","4582960   ","2.14621243934600","41.3931713420178"
"2017S007130    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0590 0590","Dimarts","2017",8,"Agost","22","16","Gir indegut o sense precaució","Tarda","430121.36 ","4582099.83","2.16310509863237","41.3855474013353"
"2017S004945    ",2,"Eixample",10,"Sant Antoni",246000,"Parlament","0046 0046","Dimarts","2017",6,"Juny","6","11","Altres","Matí","430165.45 ","4581172.27","2.16373936352383","41.3771969895504"
"2017S002202    ",2,"Eixample",10,"Sant Antoni",246000,"Parlament","0051 0051","Dissabte","2017",3,"Març","18","23","Desconegut","Nit","429413.25 ","4581441.99","2.15471345934511","41.3795605806492"
"2017S002102    ",2,"Eixample",7,"la Dreta de l'Eixample",63204,"Caputxins","0011 0011","Dijous","2017",3,"Març","16","00","Avançament defectuós/improcedent","Nit","429645.09 ","4582587.71","2.15735263759045","41.3899000239232"
"2017S001156    ",2,"Eixample",7,"la Dreta de l'Eixample",90502,"Còrsega","0402 0402","Dissabte","2017",2,"Febrer","11","10","No respectar distàncies","Matí","429929.89 ","4582678.07","2.16074834843544","41.3907387493319"
"2017S009057    ",2,"Eixample",7,"la Dreta de l'Eixample",90502,"Còrsega","0410B0410B","Dijous","2017",11,"Novembre","2","19","Altres","Tarda","430284.8  ","4583765.58","2.16486777355828","41.4005644599148"
"2017S001155    ",2,"Eixample",10,"Sant Antoni",246000,"Parlament","0063 0063","Dissabte","2017",2,"Febrer","11","09","Canvi de carril sense precaució","Matí","429507.77 ","4581534.62","2.15583294259417","41.3804031623313"
"2017S010515    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0118 0118","Dimecres","2017",12,"Desembre","20","07","No determinada","Matí","430117.62 ","4580925.85","2.16319586831713","41.3749734036549"
"2017S001305    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel","0130B0132","Dijous","2017",2,"Febrer","16","16","No respectar distàncies","Tarda","429243.38 ","4583012.93","2.15249852270146","41.3936945612948"
"2017S000051    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0074 0078","Dimarts","2017",1,"Gener","3","12","Gir indegut o sense precaució","Matí","429144.63 ","4583098.78","2.15130736523276","41.3944590795401"
"2017S001081    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",363809,"Villarroel","0195I0195I","Dijous","2017",2,"Febrer","9","08","Manca precaució incorporació circulació","Matí","429828.58 ","4582206.54","2.15959134786879","41.3864829952695"
"2017S006867    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca","0101 0101","Dimecres","2017",8,"Agost","9","13","Altres","Matí","429191.55 ","4582158.91","2.15197852871096","41.3859981381937"
"2017S003500    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",245802,"París","0133 0133","Dimecres","2017",4,"Abril","19","12","No respectar distàncies","Matí","428983.64 ","4582689.63","2.14942983299835","41.3907598010554"
"2017S006262    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",191204,"Mallorca","0192B0192B","Dimarts","2017",7,"Juliol","18","12","No respectar distàncies","Matí","429645.09 ","4582587.71","2.15735263759045","41.3899000239232"
"2017S003906    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0414 0414","Dimecres","2017",5,"Maig","3","08","No determinada","Matí","430278.77 ","4583465.06","2.16483028177647","41.3978572542317"
"2017S009971    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","9998 9998","Dimecres","2017",11,"Novembre","29","20","No determinada","Tarda","430134.59 ","4583421.81","2.16311068955595","41.3974551908012"
"2017S010620    ",2,"Eixample",7,"la Dreta de l'Eixample",305100,"Sant Joan","0130 0130","Dissabte","2017",12,"Desembre","23","12","Gir indegut o sense precaució","Matí","430505.46 ","4583808.03","2.16750239896234","41.4009659123774"
"2017S006035    ",2,"Eixample",7,"la Dreta de l'Eixample",286504,"Roger de Flor","0202 0202","Dimarts","2017",7,"Juliol","11","18","No respectar distàncies","Tarda","430912.24 ","4583599.4 ","2.17239210671994","41.3991219368936"
"2017S003873    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0374B0374B","Dimarts","2017",5,"Maig","2","11","Manca d'atenció a la conducció","Matí","430637.37 ","4583606.65","2.16910339053332","41.3991635496941"
"2017S004678    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0376 0378","Divendres","2017",5,"Maig","26","17","Desobeir semàfor","Tarda","430706.95 ","4583601.64","2.16993625299662","41.3991244308633"
"2017S004991    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó","0192 0192","Dimecres","2017",6,"Juny","7","22","Gir indegut o sense precaució","Nit","429735.29 ","4582301.52","2.15846464370575","41.3873302981637"
"2017S006602    ",2,"Eixample",7,"la Dreta de l'Eixample",145003,"Girona","0161 0161","Dissabte","2017",7,"Juliol","29","13","No determinada","Matí","430332.45 ","4583587.34","2.16545828453802","41.3989632460444"
"2017S007251    ",2,"Eixample",7,"la Dreta de l'Eixample",305100,"Sant Joan","0084 0084","Dimecres","2017",8,"Agost","30","11","Desobeir altres senyals","Matí","430880.87 ","4583424.29","2.17203687943414","41.3975420786059"
"2017S005070    ",2,"Eixample",7,"la Dreta de l'Eixample",350308,"València","0345 0345","Divendres","2017",6,"Juny","9","19","Desconegut","Tarda","430712.59 ","4583463.52","2.17001953670722","41.3978809152345"
"2017S007479    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"València","0161 0161","Divendres","2017",9,"Setembre","8","13","No respectar distàncies","Matí","429616.73 ","4582391.79","2.15703624008012","41.3881329555754"
"2017S001819    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",350308,"València","0161 0161","Diumenge","2017",3,"Març","5","14","Desobeir altres senyals","Tarda","430706.95 ","4583601.64","2.16993625299662","41.3991244308633"
"2017S010291    ",2,"Eixample",7,"la Dreta de l'Eixample",145003,"Girona","0105 0105","Dimarts","2017",12,"Desembre","12","18","Altres","Tarda","430595.65 ","4583334.94","2.16863552574171","41.3967127431526"
"2017S002172    ",2,"Eixample",7,"la Dreta de l'Eixample",89004,"Consell de Cent","0453 0453","Dissabte","2017",3,"Març","18","01","No respectar distàncies","Nit","429451.21 ","4582209.99","2.15507788699630","41.3864810322284"
"2017S004055    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",144601,"Diagonal","0443 0443","Dilluns","2017",5,"Maig","8","08","Manca d'atenció a la conducció","Matí","429002.17 ","4583024.22","2.14961219506537","41.3937749696080"
"2017S003910    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",144601,"Diagonal","0449 0453","Dimecres","2017",5,"Maig","3","09","No respectar distàncies","Matí","428967.05 ","4583012.94","2.14919346456341","41.3936702708589"
"2017S005663    ",2,"Eixample",7,"la Dreta de l'Eixample",49509,"Bruc","0139 0139","Dijous","2017",6,"Juny","29","17","Desobeir semàfor","Tarda","430278.77 ","4583465.06","2.16483028177647","41.3978572542317"
"2017S005903    ",2,"Eixample",7,"la Dreta de l'Eixample",49509,"Bruc","0139 0139","Dijous","2017",7,"Juliol","6","18","Gir indegut o sense precaució","Tarda","430278.77 ","4583465.06","2.16483028177647","41.3978572542317"
"2017S005611    ",2,"Eixample",7,"la Dreta de l'Eixample",305100,"Sant Joan","0064 0064","Dimarts","2017",6,"Juny","27","17","Altres","Tarda","430964.45 ","4583375.67","2.17304215478575","41.3971113599326"
"2017S008977    ",2,"Eixample",7,"la Dreta de l'Eixample",144601,"Diagonal","0368 0368","Dilluns","2017",10,"Octubre","30","17","Altres","Tarda","430785.15 ","4583655.34","2.17086550560528","41.3996148306977"
"2017S006869    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0333 0333","Dimecres","2017",8,"Agost","9","16","Gir indegut o sense precaució","Tarda","430678.77 ","4583667.47","2.16959163093511","41.3997149090388"
